Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Test Cases/footer/repurchase-footer,Chrome 71.0.3578.98,,2019-01-01 13:30:09,2019-01-01 13:30:32,22.680s,PASSED
"openBrowser("""")",Chrome 71.0.3578.98,,2019-01-01 13:30:10,2019-01-01 13:30:12,2.262s,PASSED
"navigateToUrl(""http://dev-chiragh.surge.sh/"")",Chrome 71.0.3578.98,,2019-01-01 13:30:12,2019-01-01 13:30:24,12.239s,PASSED
maximizeWindow(),Chrome 71.0.3578.98,,2019-01-01 13:30:24,2019-01-01 13:30:25,1.118s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-01-01 13:30:25,2019-01-01 13:30:28,3.003s,PASSED
"click(findTestObject(""Object Repository/repurchase-footer/Page_Chiragh/a_-Repurchase""))",Chrome 71.0.3578.98,,2019-01-01 13:30:28,2019-01-01 13:30:28,0.129s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-01-01 13:30:28,2019-01-01 13:30:31,3.002s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/repurchase-footer/Page_Chiragh/div_BUY BACK OR REPURCHASE AGR_1""), 3)",Chrome 71.0.3578.98,,2019-01-01 13:30:31,2019-01-01 13:30:31,0.030s,PASSED
closeBrowser(),Chrome 71.0.3578.98,,2019-01-01 13:30:31,2019-01-01 13:30:32,0.709s,PASSED
Start listener action : sampleAfterTestCase,Chrome 71.0.3578.98,,2019-01-01 13:30:32,2019-01-01 13:30:32,0.000s,PASSED
,,,,,,
Test Cases/footer/Terms and Conditions- footer,Chrome 71.0.3578.98,,2019-01-01 13:30:32,2019-01-01 13:30:53,21.179s,PASSED
"openBrowser("""")",Chrome 71.0.3578.98,,2019-01-01 13:30:32,2019-01-01 13:30:34,2.145s,PASSED
"navigateToUrl(""http://dev-chiragh.surge.sh/"")",Chrome 71.0.3578.98,,2019-01-01 13:30:34,2019-01-01 13:30:45,10.941s,PASSED
maximizeWindow(),Chrome 71.0.3578.98,,2019-01-01 13:30:45,2019-01-01 13:30:46,1.121s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-01-01 13:30:46,2019-01-01 13:30:49,3.001s,PASSED
"click(findTestObject(""Object Repository/Terms and Conditions/Page_Chiragh/a_Terms  Conditions""))",Chrome 71.0.3578.98,,2019-01-01 13:30:49,2019-01-01 13:30:50,0.101s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-01-01 13:30:50,2019-01-01 13:30:53,3.001s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Terms and Conditions/Page_Chiragh/div_Terms  Conditions""), 3)",Chrome 71.0.3578.98,,2019-01-01 13:30:53,2019-01-01 13:30:53,0.026s,PASSED
closeBrowser(),Chrome 71.0.3578.98,,2019-01-01 13:30:53,2019-01-01 13:30:53,0.698s,PASSED
Start listener action : sampleAfterTestCase,Chrome 71.0.3578.98,,2019-01-01 13:30:53,2019-01-01 13:30:53,0.000s,PASSED
,,,,,,
Test Cases/home page/Contact Us,Chrome 71.0.3578.98,,2019-01-01 13:30:53,2019-01-01 13:31:15,21.238s,PASSED
"openBrowser("""")",Chrome 71.0.3578.98,,2019-01-01 13:30:53,2019-01-01 13:30:55,2.135s,PASSED
"navigateToUrl(""http://dev-chiragh.surge.sh/"")",Chrome 71.0.3578.98,,2019-01-01 13:30:55,2019-01-01 13:31:07,11.088s,PASSED
maximizeWindow(),Chrome 71.0.3578.98,,2019-01-01 13:31:07,2019-01-01 13:31:08,1.135s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-01-01 13:31:08,2019-01-01 13:31:11,3.001s,PASSED
"click(findTestObject(""Object Repository/Contact Us/Page_Chiragh/a_CONTACT US""))",Chrome 71.0.3578.98,,2019-01-01 13:31:11,2019-01-01 13:31:11,0.118s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-01-01 13:31:11,2019-01-01 13:31:14,3.001s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Contact Us/Page_Chiragh/div_Headquarter""), 3)",Chrome 71.0.3578.98,,2019-01-01 13:31:14,2019-01-01 13:31:14,0.024s,PASSED
closeBrowser(),Chrome 71.0.3578.98,,2019-01-01 13:31:14,2019-01-01 13:31:15,0.730s,PASSED
Start listener action : sampleAfterTestCase,Chrome 71.0.3578.98,,2019-01-01 13:31:15,2019-01-01 13:31:15,0.001s,PASSED
,,,,,,
Test Cases/signin/login,Chrome 71.0.3578.98,,2019-01-01 13:31:15,2019-01-01 13:31:27,12.693s,PASSED
"openBrowser("""")",Chrome 71.0.3578.98,,2019-01-01 13:31:15,2019-01-01 13:31:17,2.137s,PASSED
"navigateToUrl(""http://dev-chiragh.surge.sh/auth/login"")",Chrome 71.0.3578.98,,2019-01-01 13:31:17,2019-01-01 13:31:27,10.181s,PASSED
"setText(findTestObject(""Object Repository/Page_Chiragh/input_Sign In_userName (1)""), ""newuser01"")",Chrome 71.0.3578.98,,2019-01-01 13:31:27,2019-01-01 13:31:27,0.142s,PASSED
"setText(findTestObject(""Object Repository/Page_Chiragh/input_Sign In_userPassword (1)""), ""1234567890"")",Chrome 71.0.3578.98,,2019-01-01 13:31:27,2019-01-01 13:31:27,0.142s,PASSED
"click(findTestObject(""Object Repository/Page_Chiragh/button_Sign In""))",Chrome 71.0.3578.98,,2019-01-01 13:31:27,2019-01-01 13:31:27,0.087s,PASSED
Start listener action : sampleAfterTestCase,Chrome 71.0.3578.98,,2019-01-01 13:31:27,2019-01-01 13:31:27,0.001s,PASSED
,,,,,,
Test Cases/about us page/start buying now button,Chrome 71.0.3578.98,,2019-01-01 13:31:27,2019-01-01 13:31:27,0.189s,PASSED
return null,Chrome 71.0.3578.98,,2019-01-01 13:31:27,2019-01-01 13:31:27,0.000s,PASSED
Start listener action : sampleAfterTestCase,Chrome 71.0.3578.98,,2019-01-01 13:31:27,2019-01-01 13:31:27,0.001s,PASSED
,,,,,,
Test Cases/about us page/start selling now button,Chrome 71.0.3578.98,,2019-01-01 13:31:27,2019-01-01 13:31:28,0.194s,PASSED
return null,Chrome 71.0.3578.98,,2019-01-01 13:31:28,2019-01-01 13:31:28,0.000s,PASSED
Start listener action : sampleAfterTestCase,Chrome 71.0.3578.98,,2019-01-01 13:31:28,2019-01-01 13:31:28,0.001s,PASSED
,,,,,,
Test Cases/footer/Buy a property,Chrome 71.0.3578.98,,2019-01-01 13:31:28,2019-01-01 13:31:54,26.638s,PASSED
"openBrowser("""")",Chrome 71.0.3578.98,,2019-01-01 13:31:28,2019-01-01 13:31:31,2.989s,PASSED
"navigateToUrl(""http://dev-chiragh.surge.sh/"")",Chrome 71.0.3578.98,,2019-01-01 13:31:31,2019-01-01 13:31:42,11.658s,PASSED
maximizeWindow(),Chrome 71.0.3578.98,,2019-01-01 13:31:42,2019-01-01 13:31:43,1.124s,PASSED
delay(5),Chrome 71.0.3578.98,,2019-01-01 13:31:43,2019-01-01 13:31:48,5.001s,PASSED
"click(findTestObject(""Object Repository/Buy a property/Page_Chiragh/a_-Buy a property""))",Chrome 71.0.3578.98,,2019-01-01 13:31:48,2019-01-01 13:31:49,0.106s,PASSED
delay(5),Chrome 71.0.3578.98,,2019-01-01 13:31:49,2019-01-01 13:31:54,5.001s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Buy a property/Page_Chiragh/div_Current Auctions        Ac""), 3)",Chrome 71.0.3578.98,,2019-01-01 13:31:54,2019-01-01 13:31:54,0.019s,PASSED
closeBrowser(),Chrome 71.0.3578.98,,2019-01-01 13:31:54,2019-01-01 13:31:54,0.729s,PASSED
Start listener action : sampleAfterTestCase,Chrome 71.0.3578.98,,2019-01-01 13:31:54,2019-01-01 13:31:54,0.004s,PASSED
,,,,,,
Test Cases/footer/contact us-footer,Chrome 71.0.3578.98,,2019-01-01 13:31:54,2019-01-01 13:32:15,21.148s,PASSED
"openBrowser("""")",Chrome 71.0.3578.98,,2019-01-01 13:31:54,2019-01-01 13:31:57,2.290s,PASSED
"navigateToUrl(""http://dev-chiragh.surge.sh/"")",Chrome 71.0.3578.98,,2019-01-01 13:31:57,2019-01-01 13:32:07,10.857s,PASSED
maximizeWindow(),Chrome 71.0.3578.98,,2019-01-01 13:32:07,2019-01-01 13:32:09,1.119s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-01-01 13:32:09,2019-01-01 13:32:12,3.001s,PASSED
"click(findTestObject(""Object Repository/Contact Us-footer/Page_Chiragh/a_-Contact Us""))",Chrome 71.0.3578.98,,2019-01-01 13:32:12,2019-01-01 13:32:12,0.115s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-01-01 13:32:12,2019-01-01 13:32:15,3.002s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Contact Us-footer/Page_Chiragh/div_Headquarter""), 3)",Chrome 71.0.3578.98,,2019-01-01 13:32:15,2019-01-01 13:32:15,0.035s,PASSED
closeBrowser(),Chrome 71.0.3578.98,,2019-01-01 13:32:15,2019-01-01 13:32:15,0.714s,PASSED
Start listener action : sampleAfterTestCase,Chrome 71.0.3578.98,,2019-01-01 13:32:15,2019-01-01 13:32:15,0.001s,PASSED
,,,,,,
Test Cases/footer/contact-social links,Chrome 71.0.3578.98,,2019-01-01 13:32:15,2019-01-01 13:32:16,0.153s,FAILED
acceptAlert(),Chrome 71.0.3578.98,,2019-01-01 13:32:16,2019-01-01 13:32:16,0.002s,FAILED
Start listener action : sampleAfterTestCase,Chrome 71.0.3578.98,,2019-01-01 13:32:16,2019-01-01 13:32:16,0.000s,PASSED
,,,,,,
Test Cases/footer/Disclaimer-footer,Chrome 71.0.3578.98,,2019-01-01 13:32:16,2019-01-01 13:32:37,21.160s,PASSED
"openBrowser("""")",Chrome 71.0.3578.98,,2019-01-01 13:32:16,2019-01-01 13:32:18,2.161s,PASSED
"navigateToUrl(""http://dev-chiragh.surge.sh/"")",Chrome 71.0.3578.98,,2019-01-01 13:32:18,2019-01-01 13:32:29,11.015s,PASSED
maximizeWindow(),Chrome 71.0.3578.98,,2019-01-01 13:32:29,2019-01-01 13:32:30,1.127s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-01-01 13:32:30,2019-01-01 13:32:33,3.001s,PASSED
"click(findTestObject(""Object Repository/Disclaimer/Page_Chiragh/a_Disclaimer""))",Chrome 71.0.3578.98,,2019-01-01 13:32:33,2019-01-01 13:32:33,0.097s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-01-01 13:32:33,2019-01-01 13:32:36,3.001s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Disclaimer/Page_Chiragh/div_Disclaimer""), 3)",Chrome 71.0.3578.98,,2019-01-01 13:32:36,2019-01-01 13:32:36,0.027s,PASSED
closeBrowser(),Chrome 71.0.3578.98,,2019-01-01 13:32:36,2019-01-01 13:32:37,0.729s,PASSED
Start listener action : sampleAfterTestCase,Chrome 71.0.3578.98,,2019-01-01 13:32:37,2019-01-01 13:32:37,0.001s,PASSED
,,,,,,
Test Cases/footer/FAQs-footer,Chrome 71.0.3578.98,,2019-01-01 13:32:37,2019-01-01 13:32:58,21.286s,PASSED
"openBrowser("""")",Chrome 71.0.3578.98,,2019-01-01 13:32:37,2019-01-01 13:32:39,2.145s,PASSED
"navigateToUrl(""http://dev-chiragh.surge.sh/"")",Chrome 71.0.3578.98,,2019-01-01 13:32:39,2019-01-01 13:32:50,11.151s,PASSED
maximizeWindow(),Chrome 71.0.3578.98,,2019-01-01 13:32:50,2019-01-01 13:32:51,1.134s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-01-01 13:32:51,2019-01-01 13:32:54,3.002s,PASSED
"click(findTestObject(""Object Repository/FAQs-footer/Page_Chiragh/a_-FAQs""))",Chrome 71.0.3578.98,,2019-01-01 13:32:54,2019-01-01 13:32:54,0.113s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-01-01 13:32:54,2019-01-01 13:32:57,3.002s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/FAQs-footer/Page_Chiragh/div_Frequently Asked Questions""), 3)",Chrome 71.0.3578.98,,2019-01-01 13:32:57,2019-01-01 13:32:57,0.026s,PASSED
closeBrowser(),Chrome 71.0.3578.98,,2019-01-01 13:32:57,2019-01-01 13:32:58,0.705s,PASSED
Start listener action : sampleAfterTestCase,Chrome 71.0.3578.98,,2019-01-01 13:32:58,2019-01-01 13:32:58,0.002s,PASSED
,,,,,,
Test Cases/footer/How it Works-footer,Chrome 71.0.3578.98,,2019-01-01 13:32:58,2019-01-01 13:33:20,22.341s,PASSED
"openBrowser("""")",Chrome 71.0.3578.98,,2019-01-01 13:32:58,2019-01-01 13:33:00,2.137s,PASSED
"navigateToUrl(""http://dev-chiragh.surge.sh/"")",Chrome 71.0.3578.98,,2019-01-01 13:33:00,2019-01-01 13:33:12,12.178s,PASSED
maximizeWindow(),Chrome 71.0.3578.98,,2019-01-01 13:33:12,2019-01-01 13:33:13,1.128s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-01-01 13:33:13,2019-01-01 13:33:16,3.004s,PASSED
"click(findTestObject(""Object Repository/How it Works-footer/Page_Chiragh/a_-How it works""))",Chrome 71.0.3578.98,,2019-01-01 13:33:16,2019-01-01 13:33:17,0.107s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-01-01 13:33:17,2019-01-01 13:33:20,3.001s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/How it Works-footer/Page_Chiragh/img_Seller  Buyer Process_b-im""), 3)",Chrome 71.0.3578.98,,2019-01-01 13:33:20,2019-01-01 13:33:20,0.027s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/How it Works-footer/Page_Chiragh/div_Seller  Buyer Process""), 3)",Chrome 71.0.3578.98,,2019-01-01 13:33:20,2019-01-01 13:33:20,0.019s,PASSED
closeBrowser(),Chrome 71.0.3578.98,,2019-01-01 13:33:20,2019-01-01 13:33:20,0.730s,PASSED
Start listener action : sampleAfterTestCase,Chrome 71.0.3578.98,,2019-01-01 13:33:20,2019-01-01 13:33:20,0.003s,PASSED
,,,,,,
Test Cases/footer/Privacy Policy-footer,Chrome 71.0.3578.98,,2019-01-01 13:33:20,2019-01-01 13:33:42,22.008s,PASSED
"openBrowser("""")",Chrome 71.0.3578.98,,2019-01-01 13:33:20,2019-01-01 13:33:23,2.183s,PASSED
"navigateToUrl(""http://dev-chiragh.surge.sh/"")",Chrome 71.0.3578.98,,2019-01-01 13:33:23,2019-01-01 13:33:34,11.779s,PASSED
maximizeWindow(),Chrome 71.0.3578.98,,2019-01-01 13:33:34,2019-01-01 13:33:35,1.128s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-01-01 13:33:35,2019-01-01 13:33:38,3.001s,PASSED
"click(findTestObject(""Object Repository/Privacy Policy/Page_Chiragh/a_Privacy Policy""))",Chrome 71.0.3578.98,,2019-01-01 13:33:38,2019-01-01 13:33:39,0.144s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-01-01 13:33:39,2019-01-01 13:33:42,3.002s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Privacy Policy/Page_Chiragh/div_Privacy Policy""), 3)",Chrome 71.0.3578.98,,2019-01-01 13:33:42,2019-01-01 13:33:42,0.026s,PASSED
closeBrowser(),Chrome 71.0.3578.98,,2019-01-01 13:33:42,2019-01-01 13:33:42,0.738s,PASSED
Start listener action : sampleAfterTestCase,Chrome 71.0.3578.98,,2019-01-01 13:33:42,2019-01-01 13:33:42,0.000s,PASSED
,,,,,,
Test Cases/footer/repurchase-footer,Chrome 71.0.3578.98,,2019-01-01 13:33:42,2019-01-01 13:34:04,21.955s,PASSED
"openBrowser("""")",Chrome 71.0.3578.98,,2019-01-01 13:33:42,2019-01-01 13:33:45,2.162s,PASSED
"navigateToUrl(""http://dev-chiragh.surge.sh/"")",Chrome 71.0.3578.98,,2019-01-01 13:33:45,2019-01-01 13:33:56,11.766s,PASSED
maximizeWindow(),Chrome 71.0.3578.98,,2019-01-01 13:33:56,2019-01-01 13:33:57,1.133s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-01-01 13:33:57,2019-01-01 13:34:00,3.002s,PASSED
"click(findTestObject(""Object Repository/repurchase-footer/Page_Chiragh/a_-Repurchase""))",Chrome 71.0.3578.98,,2019-01-01 13:34:00,2019-01-01 13:34:01,0.137s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-01-01 13:34:01,2019-01-01 13:34:04,3.001s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/repurchase-footer/Page_Chiragh/div_BUY BACK OR REPURCHASE AGR_1""), 3)",Chrome 71.0.3578.98,,2019-01-01 13:34:04,2019-01-01 13:34:04,0.037s,PASSED
closeBrowser(),Chrome 71.0.3578.98,,2019-01-01 13:34:04,2019-01-01 13:34:04,0.713s,PASSED
Start listener action : sampleAfterTestCase,Chrome 71.0.3578.98,,2019-01-01 13:34:04,2019-01-01 13:34:04,0.001s,PASSED
,,,,,,
Test Cases/footer/sell a property,Chrome 71.0.3578.98,,2019-01-01 13:34:04,2019-01-01 13:34:26,21.747s,PASSED
"openBrowser("""")",Chrome 71.0.3578.98,,2019-01-01 13:34:04,2019-01-01 13:34:07,2.231s,PASSED
"navigateToUrl(""http://dev-chiragh.surge.sh/"")",Chrome 71.0.3578.98,,2019-01-01 13:34:07,2019-01-01 13:34:18,11.002s,PASSED
maximizeWindow(),Chrome 71.0.3578.98,,2019-01-01 13:34:18,2019-01-01 13:34:19,1.132s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-01-01 13:34:19,2019-01-01 13:34:22,3.002s,PASSED
"click(findTestObject(""Object Repository/sell/Page_Chiragh/Page_Chiragh/a_Sell""))",Chrome 71.0.3578.98,,2019-01-01 13:34:22,2019-01-01 13:34:22,0.079s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-01-01 13:34:22,2019-01-01 13:34:25,3.002s,PASSED
if (true),Chrome 71.0.3578.98,,2019-01-01 13:34:25,2019-01-01 13:34:25,0.415s,PASSED
closeBrowser(),Chrome 71.0.3578.98,,2019-01-01 13:34:25,2019-01-01 13:34:26,0.738s,PASSED
Start listener action : sampleAfterTestCase,Chrome 71.0.3578.98,,2019-01-01 13:34:26,2019-01-01 13:34:26,0.004s,PASSED
,,,,,,
Test Cases/footer/Subscribe button,Chrome 71.0.3578.98,,2019-01-01 13:34:26,2019-01-01 13:34:26,0.191s,PASSED
return null,Chrome 71.0.3578.98,,2019-01-01 13:34:26,2019-01-01 13:34:26,0.001s,PASSED
Start listener action : sampleAfterTestCase,Chrome 71.0.3578.98,,2019-01-01 13:34:26,2019-01-01 13:34:26,0.001s,PASSED
,,,,,,
Test Cases/footer/Terms and Conditions- footer,Chrome 71.0.3578.98,,2019-01-01 13:34:26,2019-01-01 13:34:48,21.604s,PASSED
"openBrowser("""")",Chrome 71.0.3578.98,,2019-01-01 13:34:26,2019-01-01 13:34:28,2.140s,PASSED
"navigateToUrl(""http://dev-chiragh.surge.sh/"")",Chrome 71.0.3578.98,,2019-01-01 13:34:28,2019-01-01 13:34:40,11.482s,PASSED
maximizeWindow(),Chrome 71.0.3578.98,,2019-01-01 13:34:40,2019-01-01 13:34:41,1.118s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-01-01 13:34:41,2019-01-01 13:34:44,3.002s,PASSED
"click(findTestObject(""Object Repository/Terms and Conditions/Page_Chiragh/a_Terms  Conditions""))",Chrome 71.0.3578.98,,2019-01-01 13:34:44,2019-01-01 13:34:44,0.101s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-01-01 13:34:44,2019-01-01 13:34:47,3.000s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Terms and Conditions/Page_Chiragh/div_Terms  Conditions""), 3)",Chrome 71.0.3578.98,,2019-01-01 13:34:47,2019-01-01 13:34:47,0.027s,PASSED
closeBrowser(),Chrome 71.0.3578.98,,2019-01-01 13:34:47,2019-01-01 13:34:48,0.723s,PASSED
Start listener action : sampleAfterTestCase,Chrome 71.0.3578.98,,2019-01-01 13:34:48,2019-01-01 13:34:48,0.001s,PASSED
,,,,,,
Test Cases/header/about us,Chrome 71.0.3578.98,,2019-01-01 13:34:48,2019-01-01 13:35:09,20.915s,PASSED
"openBrowser("""")",Chrome 71.0.3578.98,,2019-01-01 13:34:48,2019-01-01 13:34:50,2.198s,PASSED
"navigateToUrl(""http://dev-chiragh.surge.sh/"")",Chrome 71.0.3578.98,,2019-01-01 13:34:50,2019-01-01 13:35:01,10.749s,PASSED
maximizeWindow(),Chrome 71.0.3578.98,,2019-01-01 13:35:01,2019-01-01 13:35:02,1.123s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-01-01 13:35:02,2019-01-01 13:35:05,3.001s,PASSED
"click(findTestObject(""Object Repository/about us/Page_Chiragh/a_About Us(current)""))",Chrome 71.0.3578.98,,2019-01-01 13:35:05,2019-01-01 13:35:05,0.100s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-01-01 13:35:05,2019-01-01 13:35:08,3.000s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/about us/Page_Chiragh/div_MISSION STATEMENT""), 5)",Chrome 71.0.3578.98,,2019-01-01 13:35:08,2019-01-01 13:35:08,0.024s,PASSED
closeBrowser(),Chrome 71.0.3578.98,,2019-01-01 13:35:08,2019-01-01 13:35:09,0.709s,PASSED
Start listener action : sampleAfterTestCase,Chrome 71.0.3578.98,,2019-01-01 13:35:09,2019-01-01 13:35:09,0.001s,PASSED
,,,,,,
Test Cases/header/Buy,Chrome 71.0.3578.98,,2019-01-01 13:35:09,2019-01-01 13:35:30,21.231s,PASSED
"openBrowser("""")",Chrome 71.0.3578.98,,2019-01-01 13:35:09,2019-01-01 13:35:11,2.125s,PASSED
"navigateToUrl(""http://dev-chiragh.surge.sh/"")",Chrome 71.0.3578.98,,2019-01-01 13:35:11,2019-01-01 13:35:22,11.129s,PASSED
maximizeWindow(),Chrome 71.0.3578.98,,2019-01-01 13:35:22,2019-01-01 13:35:23,1.136s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-01-01 13:35:23,2019-01-01 13:35:26,3.001s,PASSED
"click(findTestObject(""Object Repository/buy/Page_Chiragh/a_Buy""))",Chrome 71.0.3578.98,,2019-01-01 13:35:26,2019-01-01 13:35:26,0.083s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-01-01 13:35:26,2019-01-01 13:35:29,3.002s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/buy/Page_Chiragh/div_Current Auctions        Ac""), 3)",Chrome 71.0.3578.98,,2019-01-01 13:35:29,2019-01-01 13:35:29,0.024s,PASSED
closeBrowser(),Chrome 71.0.3578.98,,2019-01-01 13:35:29,2019-01-01 13:35:30,0.718s,PASSED
Start listener action : sampleAfterTestCase,Chrome 71.0.3578.98,,2019-01-01 13:35:30,2019-01-01 13:35:30,0.004s,PASSED
,,,,,,
Test Cases/header/FAQS,Chrome 71.0.3578.98,,2019-01-01 13:35:30,2019-01-01 13:35:51,21.240s,PASSED
"openBrowser("""")",Chrome 71.0.3578.98,,2019-01-01 13:35:30,2019-01-01 13:35:32,2.134s,PASSED
"navigateToUrl(""http://dev-chiragh.surge.sh/"")",Chrome 71.0.3578.98,,2019-01-01 13:35:32,2019-01-01 13:35:43,11.150s,PASSED
maximizeWindow(),Chrome 71.0.3578.98,,2019-01-01 13:35:43,2019-01-01 13:35:44,1.126s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-01-01 13:35:44,2019-01-01 13:35:47,3.002s,PASSED
"click(findTestObject(""Object Repository/FAQS/Page_Chiragh/a_FAQs""))",Chrome 71.0.3578.98,,2019-01-01 13:35:47,2019-01-01 13:35:48,0.079s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-01-01 13:35:48,2019-01-01 13:35:51,3.000s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/FAQS/Page_Chiragh/div_Frequently Asked Questions""), 3)",Chrome 71.0.3578.98,,2019-01-01 13:35:51,2019-01-01 13:35:51,0.027s,PASSED
closeBrowser(),Chrome 71.0.3578.98,,2019-01-01 13:35:51,2019-01-01 13:35:51,0.709s,PASSED
Start listener action : sampleAfterTestCase,Chrome 71.0.3578.98,,2019-01-01 13:35:51,2019-01-01 13:35:51,0.000s,PASSED
,,,,,,
Test Cases/header/How it Works,Chrome 71.0.3578.98,,2019-01-01 13:35:51,2019-01-01 13:36:13,21.314s,PASSED
"openBrowser("""")",Chrome 71.0.3578.98,,2019-01-01 13:35:51,2019-01-01 13:35:53,2.113s,PASSED
"navigateToUrl(""http://dev-chiragh.surge.sh/"")",Chrome 71.0.3578.98,,2019-01-01 13:35:53,2019-01-01 13:36:05,11.223s,PASSED
maximizeWindow(),Chrome 71.0.3578.98,,2019-01-01 13:36:05,2019-01-01 13:36:06,1.134s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-01-01 13:36:06,2019-01-01 13:36:09,3.003s,PASSED
"click(findTestObject(""Object Repository/How it Works/Page_Chiragh/a_How it Works""))",Chrome 71.0.3578.98,,2019-01-01 13:36:09,2019-01-01 13:36:09,0.081s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-01-01 13:36:09,2019-01-01 13:36:12,3.001s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/How it Works/Page_Chiragh/div_Seller  Buyer Process""), 5)",Chrome 71.0.3578.98,,2019-01-01 13:36:12,2019-01-01 13:36:12,0.022s,PASSED
closeBrowser(),Chrome 71.0.3578.98,,2019-01-01 13:36:12,2019-01-01 13:36:13,0.723s,PASSED
Start listener action : sampleAfterTestCase,Chrome 71.0.3578.98,,2019-01-01 13:36:13,2019-01-01 13:36:13,0.004s,PASSED
,,,,,,
Test Cases/header/repurchase,Chrome 71.0.3578.98,,2019-01-01 13:36:13,2019-01-01 13:36:34,21.376s,PASSED
"openBrowser("""")",Chrome 71.0.3578.98,,2019-01-01 13:36:13,2019-01-01 13:36:15,2.196s,PASSED
"navigateToUrl(""http://dev-chiragh.surge.sh/"")",Chrome 71.0.3578.98,,2019-01-01 13:36:15,2019-01-01 13:36:26,11.188s,PASSED
maximizeWindow(),Chrome 71.0.3578.98,,2019-01-01 13:36:26,2019-01-01 13:36:27,1.135s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-01-01 13:36:27,2019-01-01 13:36:30,3.000s,PASSED
"click(findTestObject(""Object Repository/repurchase/Page_Chiragh/a_Repurchase""))",Chrome 71.0.3578.98,,2019-01-01 13:36:30,2019-01-01 13:36:30,0.093s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-01-01 13:36:30,2019-01-01 13:36:33,3.001s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/repurchase/Page_Chiragh/div_BUY BACK OR REPURCHASE AGR""), 5)",Chrome 71.0.3578.98,,2019-01-01 13:36:33,2019-01-01 13:36:33,0.024s,PASSED
closeBrowser(),Chrome 71.0.3578.98,,2019-01-01 13:36:33,2019-01-01 13:36:34,0.717s,PASSED
Start listener action : sampleAfterTestCase,Chrome 71.0.3578.98,,2019-01-01 13:36:34,2019-01-01 13:36:34,0.000s,PASSED
,,,,,,
Test Cases/header/resources,Chrome 71.0.3578.98,,2019-01-01 13:36:34,2019-01-01 13:36:59,25.219s,PASSED
"openBrowser("""")",Chrome 71.0.3578.98,,2019-01-01 13:36:34,2019-01-01 13:36:36,2.216s,PASSED
"navigateToUrl(""http://dev-chiragh.surge.sh/"")",Chrome 71.0.3578.98,,2019-01-01 13:36:36,2019-01-01 13:36:51,15.012s,PASSED
maximizeWindow(),Chrome 71.0.3578.98,,2019-01-01 13:36:51,2019-01-01 13:36:52,1.135s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-01-01 13:36:52,2019-01-01 13:36:55,3.001s,PASSED
